@relation BTC-all
@attribute Date date yyyy-MM-dd
@attribute Open numeric
@attribute High numeric
@attribute Low numeric
@attribute Close numeric
@attribute 'Adj Close' numeric
@attribute Volume numeric
@attribute SMA_7 numeric
@attribute SMA_14 numeric
@attribute EMA_7 numeric
@attribute EMA_14 numeric
@attribute RSI numeric
@attribute Stoch_RSI numeric
@attribute Upper_BB numeric
@attribute Lower_BB numeric
@attribute MACD numeric

@data
2018-12-31,3866.839111,3868.74292,3725.867432,3742.700439,3742.700439,4661840806,3811.514614,3874.668509,3821.584451,3810.199932,54.714164,0.481464,4284.122738,3148.270963,-61.925993
2019-01-01,3746.713379,3850.913818,3707.231201,3843.52002,3843.52002,4324200990,3815.518799,3885.201433,3827.068343,3814.64261,53.617199,0.211355,4293.981012,3174.069671,-54.957248
2019-01-02,3849.216309,3947.981201,3817.409424,3943.409424,3943.409424,5244856836,3827.820487,3899.305629,3856.153613,3831.811519,54.727675,0.076734,4295.990427,3235.033474,-40.902726
2019-01-03,3931.048584,3935.685059,3826.2229,3836.741211,3836.741211,4530215219,3853.807303,3878.04133,3851.300513,3832.468811,41.760331,0,4265.508996,3324.94054,-37.934365
2019-01-04,3832.040039,3865.93457,3783.85376,3857.717529,3857.717529,4847965467,3844.349993,3875.268032,3852.904767,3835.835307,48.778732,0.282971,4216.492341,3436.052777,-33.503102
2019-01-05,3851.973877,3904.903076,3836.900146,3845.19458,3845.19458,5137609824,3847.890834,3863.197457,3850.97722,3837.08321,44.30813,0.102723,4137.717975,3574.062689,-30.648494
2019-01-06,3836.519043,4093.297363,3826.513184,4076.632568,4076.632568,5597027440,3877.987967,3868.744053,3907.391057,3869.023124,52.282947,0.424255,4140.275247,3624.582199,-9.600418
2019-01-07,4078.584961,4092.613525,4020.894043,4025.248291,4025.248291,5228625637,3918.351946,3864.93328,3936.855366,3889.853147,48.405028,0.274188,4148.539921,3649.236446,2.900616
2019-01-08,4028.472168,4109.020996,3996.955322,4030.8479,4030.8479,5306593305,3945.113072,3880.315935,3960.353499,3908.652447,57.610006,0.654024,4158.51722,3667.748869,13.10851
2019-01-09,4031.552002,4068.403564,4022.662842,4035.296387,4035.296387,5115905225,3958.239781,3893.030134,3979.089221,3925.538306,56.460456,0.606589,4138.264391,3678.087196,21.311628
2019-01-10,4034.411377,4064.06665,3659.174561,3678.924561,3678.924561,6874143796,3935.694545,3894.750924,3904.048056,3892.656473,50.786513,0.372458,4149.243679,3645.345994,-0.932816
2019-01-11,3674.015381,3713.881836,3653.069824,3687.365479,3687.365479,5538712865,3911.358538,3877.854265,3849.877412,3865.28434,40.693225,0,4143.16669,3618.741269,-17.67682
2019-01-12,3686.973145,3698.978271,3653.810791,3661.301025,3661.301025,4778170883,3885.08803,3866.489432,3802.733315,3838.086565,43.333963,0.115385,4137.529153,3590.610886,-32.673112
2019-01-13,3658.868164,3674.76001,3544.927246,3552.953125,3552.953125,4681302466,3810.276681,3844.132324,3740.288268,3800.068773,37.542051,0,4125.120395,3550.455044,-52.693138
2019-01-14,3557.311035,3727.836182,3552.285156,3706.052246,3706.052246,5651384490,3764.677246,3841.514596,3731.729262,3787.533236,48.575188,0.549789,4125.544126,3539.087465,-55.564816
2019-01-15,3704.216309,3720.15332,3619.949219,3630.675293,3630.675293,5537192302,3707.509731,3826.311401,3706.46577,3766.618844,41.557991,0.200117,4127.367816,3514.601544,-63.194466
2019-01-16,3631.509766,3685.7771,3624.67334,3655.006836,3655.006836,5394457145,3653.182652,3805.711217,3693.601036,3751.737243,37.831839,0.01444,4127.356702,3514.629992,-66.510969
2019-01-17,3651.871094,3680.135986,3621.960938,3678.563965,3678.563965,5464420383,3653.131138,3794.412842,3689.841769,3741.980806,42.82291,0.263149,4117.376479,3500.074742,-66.472208
2019-01-18,3677.990479,3682.52002,3637.080811,3657.839355,3657.839355,5002961727,3648.913121,3780.135829,3681.841165,3730.761946,40.928712,0.16876,4116.431604,3484.762683,-67.337567
2019-01-19,3652.37793,3758.533447,3652.37793,3728.568359,3728.568359,5955691380,3658.52274,3771.805385,3693.522964,3730.469467,44.972634,0.370271,4109.553419,3477.90244,-61.605975
2019-01-20,3725.446045,3743.387939,3583.019531,3601.013672,3601.013672,5582489560,3665.388532,3737.832607,3670.395641,3713.208695,27.480817,0,4113.45385,3459.833333,-66.588652
2019-01-21,3600.372803,3608.84082,3558.537109,3576.032471,3576.032471,5004347059,3646.814279,3705.745762,3646.804848,3694.918531,28.185516,0.023389,4111.956502,3434.581926,-71.726416
2019-01-22,3575.081299,3620.746582,3539.721436,3604.577148,3604.577148,5313623556,3643.085972,3675.297852,3636.247923,3682.873014,29.751003,0.078337,4093.072727,3419.582473,-72.657266
2019-01-23,3605.557129,3623.067871,3565.313965,3585.123047,3585.123047,5433755649,3633.102574,3643.142613,3623.466704,3669.839685,28.916141,0.061587,4086.588115,3400.905269,-74.110456
2019-01-24,3584.500244,3616.087402,3569.092773,3600.865479,3600.865479,5262869046,3622.00279,3637.566964,3617.816398,3660.643124,44.631046,0.813024,4075.010311,3386.797867,-73.148625
2019-01-25,3607.390381,3612.927734,3575.597412,3599.765869,3599.765869,5265847539,3613.706578,3631.309849,3613.303766,3652.526157,43.913375,0.779002,4063.082281,3374.183027,-71.649169
2019-01-26,3599.715332,3654.933105,3593.345947,3602.460449,3602.460449,5098183235,3595.691162,3627.106951,3610.592937,3645.850729,45.774389,0.867225,3998.466787,3391.381309,-69.442915
2019-01-27,3604.687256,3612.671387,3567.24585,3583.96582,3583.96582,5570752966,3593.255755,3629.322144,3603.936157,3637.599408,52.557182,1,3936.884459,3408.83539,-68.398351
2019-01-28,3584.283203,3586.750977,3439.23291,3470.450439,3470.450439,6908930483,3578.172607,3612.493443,3570.564728,3615.312879,29.216515,0.069217,3864.039301,3425.640801,-75.85585
2019-01-29,3468.870117,3476.06543,3400.819824,3448.116943,3448.116943,5897159493,3555.82115,3599.453561,3539.952782,3593.020087,32.233009,0.189509,3758.555829,3472.406329,-82.615755
2019-01-30,3443.896973,3495.174805,3429.387939,3486.181641,3486.181641,5955112627,3541.686663,3587.394618,3526.509997,3578.774961,33.997316,0.259866,3756.68027,3455.007596,-83.933987
2019-01-31,3485.40918,3504.804932,3447.915771,3457.792725,3457.792725,5831198271,3521.247698,3571.625244,3509.330679,3562.643996,29.263375,0.071085,3753.777583,3434.953008,-86.27492
2019-02-01,3460.547119,3501.954102,3431.591553,3487.945313,3487.945313,5422926707,3505.273333,3559.489955,3503.984337,3552.684172,34.319885,0.27273,3748.599177,3422.795842,-84.720459
2019-02-02,3484.625977,3523.287354,3467.574707,3521.060791,3521.060791,5071623601,3493.64481,3544.667986,3508.253451,3548.467721,29.419505,0.077311,3748.966718,3419.239069,-79.895411
2019-02-03,3516.139648,3521.388184,3447.924316,3464.013428,3464.013428,5043937584,3476.508754,3534.882254,3497.193445,3537.207149,34.203063,0.246908,3734.692833,3409.309071,-79.755401
2019-02-04,3467.21167,3476.223877,3442.586914,3459.154053,3459.154053,5332718886,3474.894985,3526.533796,3487.683597,3526.800069,35.867431,0.294035,3731.100546,3395.749235,-79.124455
2019-02-05,3454.950928,3478.148193,3451.937012,3466.357422,3466.357422,5227549545,3477.500767,3516.660958,3482.352053,3518.741049,32.377396,0.146409,3721.199984,3386.784854,-77.153794
2019-02-06,3469.091797,3469.091797,3398.56543,3413.767822,3413.767822,5482196038,3467.155936,3504.4213,3465.205995,3504.744619,29.854854,0.027349,3708.361979,3373.143245,-78.925764
2019-02-07,3414.929443,3427.945557,3394.218506,3399.47168,3399.47168,5004962683,3458.824358,3490.036028,3448.772416,3490.708227,26.242619,0,3697.263349,3358.405108,-80.555054
2019-02-08,3401.376465,3695.614014,3391.023682,3666.780273,3666.780273,7735623101,3484.37221,3494.822771,3503.274381,3514.1845,54.855664,1,3680.460829,3369.02882,-59.589795
2019-02-09,3671.585938,3679.941406,3646.559326,3671.203613,3671.203613,6158833645,3505.821184,3499.732997,3545.256689,3535.120382,54.968478,1,3694.045827,3362.462816,-42.132077
2019-02-10,3673.201416,3695.036133,3640.97998,3690.188232,3690.188232,6282256903,3538.131871,3507.320313,3581.489575,3555.796095,57.671893,1,3713.933261,3353.990958,-26.459797
2019-02-11,3695.613037,3695.613037,3642.287842,3648.430664,3648.430664,6277056434,3565.171387,3520.033186,3598.224847,3568.147371,64.341097,1,3720.757393,3351.552177,-17.210498
2019-02-12,3642.751953,3668.586914,3618.556885,3653.528564,3653.528564,6480384532,3591.910121,3534.705444,3612.050776,3579.53153,67.024298,1,3730.426798,3348.723324,-9.361094
2019-02-13,3653.604004,3669.746582,3617.246338,3632.070557,3632.070557,6438903823,3623.096226,3545.126081,3617.055721,3586.536734,62.433371,0.887427,3734.589264,3347.681366,-4.816348
2019-02-14,3631.170166,3646.256592,3607.697754,3616.880859,3616.880859,6271044418,3654.154681,3556.489519,3617.012006,3590.582617,63.870329,0.922662,3736.684477,3347.297652,-2.412475
2019-02-15,3617.368408,3647.795166,3608.206543,3620.810791,3620.810791,6091952231,3647.587612,3565.979911,3617.961702,3594.61304,62.139133,0.880212,3738.970017,3346.847147,-0.188108
2019-02-16,3615.270264,3652.841309,3615.270264,3629.787598,3629.787598,5934744052,3641.671038,3573.746111,3620.918176,3599.302981,60.392102,0.837373,3744.328137,3346.071204,2.272872
2019-02-17,3633.359375,3680.537354,3619.182129,3673.836182,3673.836182,7039512503,3639.335031,3588.733451,3634.147677,3609.240741,70.565877,1,3759.143503,3351.594412,7.688936
2019-02-18,3671.369873,3936.665039,3669.982422,3915.714355,3915.714355,9908216640,3677.518415,3621.344901,3704.539347,3650.10389,80.55377,1,3832.0025,3325.495156,31.139792
2019-02-19,3911.661621,4010.879395,3908.153076,3947.094482,3947.094482,9933626655,3719.456403,3655.683262,3765.178131,3689.702636,81.163306,1,3899.554727,3304.034213,51.661359
2019-02-20,3946.685059,4000.486328,3926.246826,3999.820557,3999.820557,8693373948,3771.992118,3697.544172,3823.838737,3731.051692,87.98357,1,3967.356499,3290.435225,71.356845
2019-02-21,4000.256836,4010.009521,3940.108154,3954.118164,3954.118164,7775128102,3820.168876,3737.161778,3856.408594,3760.793888,84.54184,0.896108,4013.24853,3291.160478,82.328823
2019-02-22,3952.406494,4006.53833,3950.816406,4005.526611,4005.526611,7826525254,3875.128278,3761.357945,3893.688098,3793.424918,78.855916,0.723531,4064.426229,3288.429361,94.08784
2019-02-23,3998.91626,4166.286133,3968.726807,4142.526855,4142.526855,8922258316,3948.376744,3795.023891,3955.897788,3839.971843,82.75177,0.8274,4136.890976,3283.815957,113.157314
2019-02-24,4145.458008,4210.641602,3793.708984,3810.42749,3810.42749,10794227451,3967.889788,3803.612409,3919.530213,3836.032596,55.82186,0,4139.571487,3316.26279,100.315986
2019-02-25,3807.002441,3913.707275,3807.002441,3882.696289,3882.696289,9318796067,3963.172921,3820.345668,3910.321732,3842.254422,61.017374,0.161543,4146.572421,3350.895743,94.876946
2019-02-26,3878.697266,3891.578857,3837.986328,3854.35791,3854.35791,7931218996,3949.92484,3834.690622,3896.330777,3843.86822,59.242839,0.106368,4138.131436,3403.395737,87.27376
2019-02-27,3857.479736,3888.80249,3787.058838,3851.047363,3851.047363,8301309684,3928.671526,3850.331822,3885.009923,3844.825439,60.249251,0.13766,4117.605966,3469.078775,80.058186
2019-02-28,3848.261963,3906.05835,3845.821289,3854.7854,3854.7854,8399767798,3914.481131,3867.325003,3877.453793,3846.153434,61.255829,0.168958,4122.425911,3483.059343,73.790806
2019-03-01,3853.75708,3907.79541,3851.692383,3859.58374,3859.58374,7661247975,3893.63215,3884.380214,3872.98628,3847.944141,61.287641,0.169947,4126.58398,3497.739287,68.422318
2019-03-02,3855.318115,3874.607422,3832.12793,3864.415039,3864.415039,7578786076,3853.90189,3901.139317,3870.843469,3850.140261,61.135312,0.16521,4130.686794,3511.059153,63.821899
2019-03-03,3862.266113,3875.483643,3836.905762,3847.175781,3847.175781,7253558152,3859.151646,3913.520717,3864.926547,3849.744997,58.441429,0.08145,4129.899152,3531.721307,58.115055
2019-03-04,3845.091553,3867.381836,3733.749756,3761.557129,3761.557129,9029175788,3841.846052,3902.509487,3839.084193,3837.986615,41.145071,0,4125.563408,3546.859908,46.151624
2019-03-05,3759.83252,3903.916748,3745.183105,3896.375,3896.375,10174126415,3847.848493,3898.886666,3853.406895,3845.771733,47.396057,0.133458,4123.247514,3575.606245,47.007322
2019-03-06,3897.081055,3919.510498,3871.460693,3903.942627,3903.942627,9175291529,3855.40496,3892.038243,3866.040828,3853.527852,44.838275,0.085103,4115.476676,3612.08326,47.745731
2019-03-07,3903.384766,3939.373291,3894.113037,3911.484375,3911.484375,9584165519,3863.504813,3888.992972,3877.401714,3861.255388,47.606399,0.155295,4103.06403,3653.563265,48.381766
2019-03-08,3913.22583,3950.432129,3875.228516,3901.131592,3901.131592,10638638944,3869.44022,3881.536185,3883.334184,3866.572216,43.855668,0.065148,4083.82907,3699.932624,47.502862
2019-03-09,3894.55249,3987.237793,3892.390381,3963.313721,3963.313721,10796103518,3883.568604,3868.735247,3903.329068,3879.471083,38.433457,0,4070.754038,3741.95541,51.233316
2019-03-10,3966.174316,3966.174316,3924.381104,3951.599854,3951.599854,9713267607,3898.486328,3878.818987,3915.396764,3889.088252,65.536689,1,4073.7573,3742.540698,52.637742
2019-03-11,3953.740234,3966.384766,3889.239014,3905.227295,3905.227295,10125901903,3919.010638,3880.428345,3912.854397,3891.240125,52.629527,0.523778,4070.646464,3741.464815,49.43898
2019-03-12,3903.758301,3926.88916,3863.559082,3909.15625,3909.15625,9809887079,3920.83653,3884.342512,3911.92986,3893.628941,56.781743,0.676978,4060.124817,3742.920031,46.682841
2019-03-13,3913.047363,3926.597656,3891.904297,3906.717285,3906.717285,9469184841,3921.23291,3888.318935,3910.626716,3895.374054,56.904504,0.681507,4055.850715,3742.454046,43.796914
2019-03-14,3905.576904,3946.504395,3901.296875,3924.369141,3924.369141,10480789570,3923.073591,3893.289202,3914.062323,3899.240065,58.342256,0.734554,4044.21426,3745.974753,42.444874
2019-03-15,3926.66333,3968.542969,3914.015381,3960.911133,3960.911133,9394210605,3931.613525,3900.526873,3925.774525,3907.462874,61.288713,0.843267,3985.57505,3786.452391,43.816913
2019-03-16,3963.900146,4077.036377,3961.657471,4048.72583,4048.72583,9856166973,3943.815255,3913.691929,3956.512351,3926.297935,67.329513,1,4014.914309,3780.942967,51.397695
2019-03-17,4047.719482,4054.12207,4006.411133,4025.229004,4025.229004,8221625400,3954.333705,3926.410017,3973.691514,3939.488744,66.546451,0.972901,4034.803535,3775.307012,54.876934
2019-03-18,4029.968506,4071.556641,4009.117188,4032.507324,4032.507324,9646954186,3972.516567,3945.763602,3988.395467,3951.891222,79.470315,1,4053.17205,3774.753438,57.558063
2019-03-19,4032.691895,4082.216064,4023.8125,4071.190186,4071.190186,9344919956,3995.664272,3958.250401,4009.094147,3967.79775,74.041794,0.867716,4077.416823,3772.522948,62.088542
2019-03-20,4070.793945,4089.461914,4031.11084,4087.476318,4087.476318,10175916388,4021.486991,3971.35995,4028.68969,3983.754893,74.649709,0.88253,4101.506668,3771.702194,66.22968
2019-03-21,4083.953857,4097.359863,4005.151367,4029.326904,4029.326904,10831212662,4036.480957,3979.777274,4028.848993,3989.831161,63.932956,0.62138,4110.773711,3779.409468,64.080707
2019-03-22,4028.514648,4053.906738,4021.54248,4023.968262,4023.968262,9252935969,4045.489118,3988.551322,4027.62881,3994.382774,64.696995,0.639999,4117.757247,3788.381254,61.239304
2019-03-23,4022.713379,4049.882568,4015.9646,4035.826416,4035.826416,9578850549,4043.646345,3993.7308,4029.678212,3999.908593,59.863707,0.269522,4123.214678,3801.788886,59.2612
2019-03-24,4035.163574,4040.699707,4006.192871,4022.168213,4022.168213,9144851065,4043.209089,3998.771397,4027.800712,4002.876542,59.548715,0.257786,4107.298827,3843.765846,55.946519
2019-03-25,4024.112793,4038.84082,3934.03125,3963.070557,3963.070557,10359818883,4033.289551,4002.903059,4011.618173,3997.569078,57.566301,0.034579,4105.473371,3852.260857,47.997636
2019-03-26,3969.22876,3985.080811,3944.753174,3985.080811,3985.080811,10707678815,4020.988211,4008.326242,4004.983833,3995.903975,59.48289,0.114261,4104.522324,3861.325723,42.978701
2019-03-27,3984.244873,4087.066162,3977.810547,4087.066162,4087.066162,10897131934,4020.929618,4021.208304,4025.504415,4008.058934,68.039565,0.478144,4116.884842,3866.521384,46.692285
2019-03-28,4087.584473,4094.9021,4040.266357,4069.107178,4069.107178,9353915899,4026.612514,4031.546735,4036.405106,4016.1987,64.468668,0.315119,4122.199445,3878.004339,47.637056
2019-03-29,4068.299805,4113.500977,4034.097168,4098.374512,4098.374512,10918665557,4037.241978,4041.365548,4051.897457,4027.155474,63.944268,0.291178,4135.167196,3878.542668,50.169106
2019-03-30,4092.13623,4296.806641,4053.909668,4106.660156,4106.660156,9732688060,4047.361084,4045.503714,4065.588132,4037.756099,57.007499,0,4147.518641,3881.697252,52.24214
2019-03-31,4105.456055,4113.023438,4094.10083,4105.404297,4105.404297,9045122443,4059.251953,4051.230521,4075.542173,4046.775858,60.249114,0.14431,4152.914361,3896.319232,53.170778
2019-04-01,4105.362305,4164.953125,4096.901367,4158.183105,4158.183105,10157794171,4087.125174,4060.207363,4096.202406,4061.630158,64.391456,0.418539,4166.515842,3907.620437,57.502684
2019-04-02,4156.919434,4905.95459,4155.316895,4879.87793,4879.87793,21315047816,4214.953334,4117.970773,4292.121287,4170.729861,86.11357,1,4476.563135,3694.889209,117.812424
2019-04-03,4879.958008,5307.003418,4876.621094,4973.021973,4973.021973,22899891582,4341.51845,4181.224034,4462.346458,4277.702143,87.005571,1,4687.196898,3589.120729,171.151346
2019-04-04,4971.307617,5063.159668,4836.793945,4922.798828,4922.798828,18251810240,4463.4744,4245.043457,4577.459551,4363.715034,87.585785,1,4830.226915,3542.279482,206.984253
2019-04-05,4922.806152,5053.509766,4919.491699,5036.681152,5036.681152,16837325387,4597.518206,4317.380092,4692.264951,4453.44385,89.037562,1,4979.091946,3492.209983,241.784302
2019-04-06,5036.792969,5205.821777,4992.222168,5059.817383,5059.817383,16929795194,4733.683524,4390.522304,4784.153059,4534.293654,89.132057,1,5109.034757,3465.72601,268.139547
2019-04-07,5062.793945,5235.186523,5050.412109,5198.896973,5198.896973,16655416140,4889.896763,4474.574358,4887.839038,4622.90743,91.035316,1,5252.362868,3439.036864,296.82719
2019-04-08,5199.835449,5318.836426,5148.211914,5289.770996,5289.770996,17154113634,5051.552176,4569.338675,4988.322027,4711.822572,95.26207,1,5395.657917,3417.599896,323.169827
2019-04-09,5289.917969,5289.917969,5167.418945,5204.958496,5204.958496,14722104361,5097.992257,4656.472796,5042.481144,4777.574029,89.907574,0.86003,5500.657325,3424.348706,333.360129
2019-04-10,5204.105469,5421.651367,5193.382324,5324.551758,5324.551758,15504590933,5148.210798,4744.864624,5112.998798,4850.504393,90.022521,0.863035,5612.18355,3442.344966,347.085211
2019-04-11,5325.081543,5354.225586,5017.296387,5064.487793,5064.487793,16555616019,5168.452079,4815.963239,5100.871047,4879.035513,77.833603,0.544408,5662.380851,3496.199617,333.13725
2019-04-12,5061.200684,5103.274414,4955.852539,5089.539063,5089.539063,13675206312,5176.003209,4886.760707,5098.038051,4907.102653,77.781214,0.543039,5706.233557,3557.718176,320.411316
2019-04-13,5088.850098,5127.12207,5061.589355,5096.586426,5096.586426,10823289598,5181.255929,4957.469727,5097.675144,4932.367156,77.765781,0.500291,5738.804399,3632.589155,307.351627
2019-04-14,5095.758789,5184.016113,5053.568359,5167.722168,5167.722168,10391952498,5176.802386,5033.349574,5115.1869,4963.747824,78.672283,0.462603,5762.168032,3729.690684,299.291741
2019-04-15,5167.321777,5196.606934,5024.069336,5067.108398,5067.108398,12290155061,5144.993443,5098.27281,5103.167275,4977.529234,73.914656,0,5759.333799,3840.727676,281.540113
2019-04-16,5066.577637,5238.945313,5055.194824,5235.55957,5235.55957,11618660197,5149.365025,5123.678641,5136.265349,5011.933279,63.201671,0,5773.587006,3941.323809,277.861408
2019-04-17,5236.135254,5274.275391,5219.205566,5251.937988,5251.937988,12438480677,5138.991629,5143.601214,5165.183509,5043.933907,60.977983,0,5768.941133,4064.252764,273.119261
2019-04-18,5251.480469,5319.986328,5250.506836,5298.385742,5298.385742,13256489918,5172.405622,5170.42885,5198.484067,5077.860818,64.826961,0.112267,5751.887441,4201.307578,269.996667
2019-04-19,5298.154297,5336.680176,5233.334961,5303.8125,5303.8125,13780238655,5203.016113,5189.509661,5224.816175,5107.987709,61.533055,0.01619,5706.682698,4366.227556,264.90621
2019-04-20,5304.160645,5358.490723,5295.87793,5337.88623,5337.88623,13169647522,5237.487514,5209.371722,5253.083689,5138.640845,61.892948,0.026688,5617.548226,4578.610221,260.617217
2019-04-21,5335.878906,5359.924805,5257.339355,5314.53125,5314.53125,13731844223,5258.46024,5217.631313,5268.445579,5162.092899,55.489014,0,5438.131295,4873.661967,252.423823
2019-04-22,5312.494629,5422.6875,5280.276855,5399.365234,5399.365234,14601631648,5305.925502,5225.459473,5301.175493,5193.729211,55.232304,0,5452.529145,4911.212847,249.895256
2019-04-23,5399.365723,5633.802246,5389.408691,5572.362305,5572.362305,15867308108,5354.040179,5251.702602,5368.972196,5244.213623,66.178501,0.314634,5515.801416,4907.874609,258.866712
2019-04-24,5571.508301,5642.044434,5418.263184,5464.866699,5464.866699,17048033399,5384.458566,5261.725098,5392.945822,5273.634033,56.24526,0.043215,5530.816759,4947.066053,254.370435
2019-04-25,5466.524414,5542.238281,5181.338867,5210.515625,5210.515625,15330283408,5371.905692,5272.155657,5347.338273,5265.218245,56.532756,0.05548,5524.0943,4971.17196,227.658788
2019-04-26,5210.304688,5383.634277,5177.368652,5279.348145,5279.348145,16812108040,5368.410784,5285.713449,5330.340741,5267.102232,58.171283,0.125383,5520.733623,4996.485713,209.62737
2019-04-27,5279.471191,5310.75,5233.635742,5268.291016,5268.291016,13111274675,5358.46861,5297.978062,5314.828309,5267.260736,57.366452,0.091047,5522.708141,5001.450599,192.229225
2019-04-28,5271.746582,5326.231934,5255.683594,5285.13916,5285.13916,12819992056,5354.269741,5306.36499,5307.406022,5269.644526,55.283522,0.002742,5522.381157,5001.314399,177.751565
2019-04-29,5284.858398,5311.274902,5216.487793,5247.352539,5247.352539,13735490672,5332.553641,5319.239572,5292.392651,5266.672261,58.596687,0.307356,5523.23879,5004.696171,161.368692
2019-04-30,5247.726074,5363.257324,5224.189941,5350.726563,5350.726563,13878964574,5300.891392,5327.465785,5306.976129,5277.879502,55.856399,0.057015,5526.094804,5004.457637,154.94051
2019-05-01,5350.914551,5418.003906,5347.645996,5402.697266,5402.697266,13679528236,5292.010045,5338.234305,5330.906413,5294.52187,57.398501,0.197895,5531.807186,5032.566202,152.284292
2019-05-02,5402.422852,5522.262695,5394.217285,5505.283691,5505.283691,14644460907,5334.119768,5353.01273,5374.500733,5322.623446,59.623261,0.40114,5554.28264,5051.665211,156.651308
2019-05-03,5505.552246,5865.881836,5490.20166,5768.289551,5768.289551,18720780006,5403.968541,5386.189662,5472.947937,5382.045594,67.427895,1,5644.815609,5028.302556,179.268084
2019-05-04,5769.202637,5886.893555,5645.469238,5831.16748,5831.16748,17567780766,5484.379464,5421.424037,5562.502823,5441.928512,68.117062,1,5738.364239,5001.098457,199.960743
2019-05-05,5831.068359,5833.862793,5708.035156,5795.708496,5795.708496,14808830723,5557.317941,5455.793841,5620.804241,5489.099176,67.516768,0.953411,5792.455886,5019.866819,211.065548
2019-05-06,5791.693359,5802.95752,5653.6875,5746.807129,5746.807129,15737171804,5628.668597,5480.611119,5652.304963,5523.460237,62.98806,0.600344,5837.647586,5025.799875,213.459624
2019-05-07,5745.599121,5988.178223,5741.395996,5829.501465,5829.501465,18026409033,5697.065011,5498.978202,5696.604089,5564.265734,60.308321,0.391536,5893.925066,5027.278742,219.499436
2019-05-08,5849.481445,5989.980957,5794.71582,5982.45752,5982.45752,15320605300,5779.887905,5535.948975,5768.067446,5620.024639,70.01974,1,5979.198562,5010.412424,233.931687
2019-05-09,5982.316406,6183.039063,5982.316406,6174.528809,6174.528809,16784645411,5875.49435,5604.807059,5869.682787,5693.958528,89.174107,1,6100.697663,4975.984954,257.895044
2019-05-10,6175.822754,6434.617676,6161.519043,6378.849121,6378.849121,19419875368,5962.717146,5683.342843,5996.97437,5785.277274,90.247953,1,6257.552045,4923.226861,290.029835
2019-05-11,6379.666992,7333.00293,6375.69873,7204.771484,7204.771484,28867562329,6158.946289,5821.662877,6298.923649,5974.543168,94.398918,1,6654.517159,4715.28577,377.787028
2019-05-12,7203.507324,7503.87207,6815.770996,6972.371582,6972.371582,27773333680,6327.041016,5942.179478,6467.285632,6107.586957,85.204565,0.761449,6879.754484,4647.34908,423.698374
2019-05-13,6971.178223,8047.413086,6898.282227,7814.915039,7814.915039,28677672181,6622.485003,6125.5768,6804.192984,6335.230701,90.104591,0.888582,7314.842253,4436.516585,522.051774
2019-05-14,7807.884277,8268.712891,7696.391113,7994.416016,7994.416016,32031452227,6931.75851,6314.411761,7101.748742,6556.45541,90.334453,0.890151,7709.015963,4295.297807,607.479139
2019-05-15,7989.374512,8216.423828,7899.106934,8205.167969,8205.167969,28344112920,7249.288574,6514.588239,7377.603549,6776.283751,90.78111,0.895967,8077.70648,4226.072524,684.298694
2019-05-16,8194.500977,8320.824219,7729.608398,7884.90918,7884.90918,33167197581,7493.628627,6684.561489,7504.429956,6924.100475,82.564923,0.652866,8309.311969,4255.023139,711.138969
2019-05-17,7886.925781,7929.145508,7038.124512,7343.895508,7343.895508,30066644905,7631.492397,6797.104771,7464.296344,6980.073146,70.037356,0.285388,8407.055223,4364.840334,680.905741
2019-05-18,7341.664551,7447.271973,7251.504395,7271.208008,7271.208008,21354286562,7640.983329,6899.964809,7416.02426,7018.891127,68.26776,0.233479,8473.524223,4496.978219,643.660697
2019-05-19,7267.962891,8261.941406,7267.962891,8197.689453,8197.689453,25902422040,7816.028739,7071.534877,7611.440558,7176.064238,74.852346,0.426629,8671.48115,4594.054983,681.052294
2019-05-20,8196.923828,8200.967773,7678.781738,7978.309082,7978.309082,23843404340,7839.370745,7230.927874,7703.157689,7283.030217,72.301717,0.35181,8793.630308,4734.664077,685.085996
2019-05-21,7977.969238,8062.167969,7843.339844,7963.327637,7963.327637,25127245056,7834.929548,7383.344029,7768.200176,7373.736539,71.618132,0.128214,8882.732962,4901.624459,679.243955
2019-05-22,7956.291992,7997.612305,7615.987305,7680.066406,7680.066406,24719473175,7759.915039,7504.601807,7746.166734,7414.580522,66.756331,0,8908.341561,5093.494133,644.329848
2019-05-23,7677.269043,7943.791504,7533.196777,7881.84668,7881.84668,24457107820,7759.477539,7626.553083,7780.08672,7476.882676,66.819925,0.002301,8959.903797,5253.28761,625.729133
2019-05-24,7881.695313,8140.719727,7824.44873,7987.371582,7987.371582,25919126991,7851.402693,7741.447545,7831.907936,7544.947864,66.16122,0,9005.12202,5423.689797,612.443048
2019-05-25,7991.885254,8117.925781,7965.976074,8052.543945,8052.543945,22256813107,7963.022112,7802.00272,7887.066938,7612.627341,60.054852,0,9023.482683,5631.012678,600.253248
2019-05-26,8055.206055,8687.520508,7924.67041,8673.21582,8673.21582,26677970091,8030.95445,7923.491595,8083.604159,7754.039138,68.471334,0.273918,9099.179393,5847.956837,633.374629
2019-05-27,8674.072266,8907.174805,8668.705078,8805.77832,8805.77832,27949839564,8149.164342,7994.267543,8264.147699,7894.271029,62.722853,0.086831,9156.645012,6088.118904,662.681271
2019-05-28,8802.757813,8807.016602,8634.72168,8719.961914,8719.961914,24226919267,8257.254953,8046.09225,8378.101253,8004.363147,59.545791,0,9160.155979,6358.358377,671.244639
